,day,daily_discharge
951,4/22/2009,0.009541667
952,4/23/2009,0.010583333
953,4/24/2009,0.009427083
954,4/25/2009,0.009677083
955,4/26/2009,0.03134375
956,4/27/2009,0.009833333
957,4/28/2009,0.009916667
958,4/29/2009,0.04359375
959,4/30/2009,0.02478125
960,5/1/2009,0.009
961,5/2/2009,0.009791667
962,5/3/2009,0.009697917
963,5/4/2009,0.012947917
964,5/5/2009,0.009541667
965,5/6/2009,0.11865625
966,5/7/2009,0.128572917
967,5/8/2009,0.043770833
968,5/9/2009,0.029135417
969,5/10/2009,0.01578125
970,5/11/2009,0.010677083
971,5/12/2009,0.206364583
972,5/13/2009,0.149989583
973,5/14/2009,0.103270833
974,5/15/2009,0.102833333
975,5/16/2009,0.042083333
976,5/17/2009,0.201041667
977,5/18/2009,0.10103125
978,5/19/2009,0.063197917
979,5/20/2009,0.023208333
980,5/21/2009,0.027427083
981,5/22/2009,0.01909375
982,5/23/2009,0.0125625
983,5/24/2009,0.01109375
984,5/25/2009,0.009729167
985,5/26/2009,0.010614583
986,5/27/2009,0.0103125
987,5/28/2009,0.009125
988,5/29/2009,0.009
989,5/30/2009,0.009
990,5/31/2009,0.009
991,6/1/2009,0.009
992,6/2/2009,0.011291667
993,6/3/2009,0.376114583
994,6/4/2009,0.061083333
995,6/5/2009,0.0295
996,6/6/2009,0.014885417
997,6/7/2009,0.012958333
998,6/8/2009,0.013375
999,6/9/2009,0.010697917
1000,6/10/2009,0.011197917
1001,6/11/2009,0.0205
1002,6/12/2009,0.012729167
1003,6/13/2009,0.04996875
1004,6/14/2009,0.011958333
1005,6/15/2009,0.009197917
1006,6/16/2009,0.0090625
1007,6/17/2009,0.009
1008,6/18/2009,0.009
1009,6/19/2009,0.009
1010,6/20/2009,0.010229167
1011,6/21/2009,0.009
1012,6/22/2009,0.00903125
1013,6/23/2009,0.00909375
1014,6/24/2009,0.009010417
1015,6/25/2009,0.009604167
1016,6/26/2009,0.01
1017,6/27/2009,0.010239583
1018,6/28/2009,0.0103125
1019,6/29/2009,0.010239583
1020,6/30/2009,0.009635417
1021,7/1/2009,0.011052083
1022,7/2/2009,0.011677083
1023,7/3/2009,0.01065625
1024,7/4/2009,0.010822917
1025,7/5/2009,0.031458333
1026,7/6/2009,0.177041667
1027,7/7/2009,0.0094375
1028,7/8/2009,0.0090625
1029,7/9/2009,0.009072917
1030,7/10/2009,0.009427083
1031,7/11/2009,0.009770833
1032,7/12/2009,0.0100625
1033,7/13/2009,0.00903125
1034,7/14/2009,0.009520833
1035,7/15/2009,0.009645833
1036,7/16/2009,0.010947917
1037,7/17/2009,0.011197917
1038,7/18/2009,0.020885417
1039,7/19/2009,0.015114583
1040,7/20/2009,0.043052083
1041,7/21/2009,0.19209375
1042,7/22/2009,0.023979167
1043,7/23/2009,0.00921875
1044,7/24/2009,0.009145833
1045,7/25/2009,0.00928125
1046,7/26/2009,0.009395833
1047,7/27/2009,0.010239583
1048,7/28/2009,0.00975
1049,7/29/2009,0.009354167
1050,7/30/2009,0.009354167
1051,7/31/2009,0.00925
1052,8/1/2009,0.009166667
1053,8/2/2009,0.009166667
1054,8/3/2009,0.00975
1055,8/4/2009,0.015604167
1056,8/5/2009,0.009104167
1057,8/6/2009,0.027375
1058,8/7/2009,0.009489583
1059,8/8/2009,0.0106875
1060,8/9/2009,0.00940625
1061,8/10/2009,0.0095625
1062,8/11/2009,0.0110625
1063,8/12/2009,0.119666667
1064,8/13/2009,0.163083333
1065,8/14/2009,0.009270833
1066,8/15/2009,0.018791667
1067,8/16/2009,0.009395833
1068,8/17/2009,0.1288125
1069,8/18/2009,0.010145833
1070,8/19/2009,0.009916667
1071,8/20/2009,0.086166667
1072,8/21/2009,0.009395833
1073,8/22/2009,0.0093125
1074,8/23/2009,0.00925
1075,8/24/2009,0.042083333
1076,8/25/2009,0.029395833
1077,8/26/2009,0.009510417
1078,8/27/2009,0.010166667
1079,8/28/2009,0.010729167
1080,8/29/2009,0.0596875
1081,8/30/2009,0.010770833
1082,8/31/2009,0.010041667
1083,9/1/2009,0.011208333
1084,9/2/2009,0.011041667
1085,9/3/2009,0.009135417
1086,9/4/2009,0.103322917
1087,9/5/2009,0.125177083
1088,9/6/2009,0.015010417
1089,9/7/2009,0.01046875
1090,9/8/2009,0.009
1091,9/9/2009,0.009020833
1092,9/10/2009,0.009541667
1093,9/11/2009,0.010083333
1094,9/12/2009,0.010510417
1095,9/13/2009,0.011177083
1096,9/14/2009,0.01025
1097,9/15/2009,0.0099375
1098,9/16/2009,0.01146875
1099,9/17/2009,0.017479167
1100,9/18/2009,0.0120625
1101,9/19/2009,0.01196875
1102,9/20/2009,0.172729167
1103,9/21/2009,0.121666667
1104,9/22/2009,0.02453125
1105,9/23/2009,0.023322917
1106,9/24/2009,0.010416667
1107,9/25/2009,0.009
1108,9/26/2009,0.009041667
1109,9/27/2009,0.009552083
1110,9/28/2009,0.010020833
1111,9/29/2009,0.010427083
1112,9/30/2009,0.011270833
1113,10/1/2009,0.011114583
1114,10/2/2009,0.014697917
1115,10/3/2009,0.011010417
1116,10/4/2009,0.01190625
1117,10/5/2009,0.009864583
1118,10/6/2009,0.012875
1119,10/7/2009,0.0144375
1120,10/8/2009,0.013677083
1121,10/9/2009,0.009885417
1122,10/10/2009,0.011375
1123,10/11/2009,0.014177083
1124,10/12/2009,0.093
1125,10/13/2009,0.009479167
1126,10/14/2009,0.013458333
1127,10/15/2009,0.0556875
1128,10/16/2009,0.011385417
1129,10/17/2009,0.010010417
1130,10/18/2009,0.01134375
1131,10/19/2009,0.012197917
1132,10/20/2009,0.012885417
1133,10/21/2009,0.01384375
1134,10/22/2009,0.014729167
1135,10/23/2009,0.015760417
1136,10/24/2009,0.01640625
1137,10/25/2009,0.016489583
1138,10/26/2009,0.016864583
1139,10/27/2009,0.016604167
1140,10/28/2009,0.015416667
1141,10/29/2009,0.018197917
1142,10/30/2009,0.018541667
1143,10/31/2009,0.019520833
1144,11/1/2009,0.014927083
1145,11/2/2009,0.017177083
1146,11/3/2009,0.018125
1147,11/4/2009,0.218989583
1148,11/5/2009,0.016291667
1149,11/6/2009,0.00903125
1150,11/7/2009,0.019729167
1151,11/8/2009,0.060895833
1152,11/9/2009,0.266385417
1153,11/10/2009,0.054489583
1154,11/11/2009,0.03259375
1155,11/12/2009,0.013385417
1156,11/13/2009,0.009322917
1157,11/14/2009,0.009
1158,11/15/2009,0.009
1159,11/16/2009,0.055802083
1160,11/17/2009,0.02865625
1161,11/18/2009,0.010177083
1162,11/19/2009,0.040083333
1163,11/20/2009,0.0394375
1164,11/21/2009,0.00915625
1165,11/22/2009,0.0118125
1166,11/23/2009,0.009
1167,11/24/2009,0.010427083
1168,11/25/2009,0.01625
1169,11/26/2009,0.010447917
1170,11/27/2009,0.009135417
1171,11/28/2009,0.0099375
1172,11/29/2009,0.010260417
1173,11/30/2009,0.010447917
1174,12/1/2009,0.010625
1175,12/2/2009,0.010364583
1176,12/3/2009,0.010802083
1177,12/4/2009,0.01084375
1178,12/5/2009,0.0105625
1179,12/6/2009,0.01053125
1180,12/7/2009,0.009677083
1181,12/8/2009,0.009666667
1182,12/9/2009,0.010666667
1183,12/10/2009,0.02003125
1184,12/11/2009,0.009
1185,12/12/2009,0.013479167
1186,12/13/2009,0.009677083
1187,12/14/2009,0.009916667
1188,12/15/2009,0.010822917
1189,12/16/2009,0.01084375
1190,12/17/2009,0.011916667
1191,12/18/2009,0.013166667
1192,12/19/2009,0.023395833
1193,12/20/2009,0.011645833
1194,12/21/2009,0.014052083
1195,12/22/2009,0.0144375
1196,12/23/2009,0.016757895
1197,12/24/2009,0.017333333
1198,12/25/2009,0.0246875
1199,12/26/2009,0.013989583
1200,12/27/2009,0.0168125
1201,12/28/2009,0.018864583
1202,12/29/2009,0.020020833
1203,12/30/2009,0.201385417
1204,12/31/2009,0.237927083
1205,1/1/2010,0.110989583
1206,1/2/2010,0.01190625
1207,1/3/2010,0.009041667
1208,1/4/2010,0.00903125
1209,1/5/2010,0.009270833
1210,1/6/2010,0.009885417
1211,1/7/2010,0.142479167
1212,1/8/2010,0.1335625
1213,1/9/2010,0.0145
1214,1/10/2010,0.00946875
1215,1/11/2010,0.009
1216,1/12/2010,0.009
1217,1/13/2010,0.0090625
1218,1/14/2010,0.627114583
1219,1/15/2010,0.688791667
1220,1/16/2010,0.1639375
1221,1/17/2010,0.119729167
1222,1/18/2010,0.118072917
1223,1/19/2010,0.029604167
1224,1/20/2010,0.023989583
1225,1/21/2010,0.015927083
1226,1/22/2010,0.048364583
1227,1/23/2010,0.017322917
1228,1/24/2010,0.01096875
1229,1/25/2010,0.039760417
1230,1/26/2010,0.014958333
1231,1/27/2010,0.00984375
1232,1/28/2010,0.009895833
1233,1/29/2010,0.009
1234,1/30/2010,0.009
1235,1/31/2010,0.011489583
1236,2/1/2010,0.018041667
1237,2/2/2010,0.00971875
1238,2/3/2010,0.009
1239,2/4/2010,0.0090625
1240,2/5/2010,0.009135417
1241,2/6/2010,0.00990625
1242,2/7/2010,0.01025
1243,2/8/2010,0.010625
1244,2/9/2010,0.011135417
1245,2/10/2010,0.011791667
1246,2/11/2010,0.011989583
1247,2/12/2010,0.010708333
1248,2/13/2010,0.012177083
1249,2/14/2010,0.012666667
1250,2/15/2010,0.0130625
1251,2/16/2010,0.013427083
1252,2/17/2010,0.01421875
1253,2/18/2010,0.013760417
1254,2/19/2010,0.0904375
1255,2/20/2010,0.438864583
1256,2/21/2010,0.1026875
1257,2/22/2010,0.023635417
1258,2/23/2010,0.0114375
1259,2/24/2010,0.009302083
1260,2/25/2010,0.009
1261,2/26/2010,0.0645625
1262,2/27/2010,0.119104167
1263,2/28/2010,0.015791667
1264,3/1/2010,0.010208333
1265,3/2/2010,0.00915625
1266,3/3/2010,0.009
1267,3/4/2010,0.009
1268,3/5/2010,0.033197917
1269,3/6/2010,0.22403125
1270,3/7/2010,0.35028125
1271,3/8/2010,0.09378125
1272,3/9/2010,0.02284375
1273,3/10/2010,0.029947917
1274,3/11/2010,0.057885417
1275,3/12/2010,0.056020833
1276,3/13/2010,0.016583333
1277,3/14/2010,0.011479167
1278,3/15/2010,0.010197917
1279,3/16/2010,0.009447917
1280,3/17/2010,0.00903125
1281,3/18/2010,0.009
1282,3/19/2010,0.009
1283,3/20/2010,0.009
1284,3/21/2010,0.009010417
1285,3/22/2010,0.00928125
1286,3/23/2010,0.0093125
1287,3/24/2010,0.009822917
1288,3/25/2010,0.009770833
1289,3/26/2010,0.010010417
1290,3/27/2010,0.01071875
1291,3/28/2010,0.010833333
1292,3/29/2010,0.011
1293,3/30/2010,0.011708333
1294,3/31/2010,0.01171875
1295,4/1/2010,0.01246875
1296,4/2/2010,0.011104167
1297,4/3/2010,0.0123125
1298,4/4/2010,0.012822917
1299,4/5/2010,0.013260417
1300,4/6/2010,0.010697917
1301,4/7/2010,0.011791667
1302,4/8/2010,0.01159375
1303,4/9/2010,0.014552083
1304,4/10/2010,0.016041667
1305,4/11/2010,0.014875
1306,4/12/2010,0.015239583
1307,4/13/2010,0.0273125
1308,4/14/2010,0.268614583
1309,4/15/2010,0.1419375
1310,4/16/2010,0.01578125
1311,4/17/2010,0.037822917
1312,4/18/2010,0.01159375
1313,4/19/2010,0.009
1314,4/20/2010,0.009010417
1315,4/21/2010,0.009458333
1316,4/22/2010,0.011875
1317,4/23/2010,0.017822917
1318,4/24/2010,0.61578125
1319,4/25/2010,0.047416667
1320,4/26/2010,0.020958333
1321,4/27/2010,0.015927083
1322,4/28/2010,0.01434375
1323,4/29/2010,0.01228125
1324,4/30/2010,0.011333333
1325,5/1/2010,0.01103125
1326,5/2/2010,0.245958333
1327,5/3/2010,0.037416667
1328,5/4/2010,0.063
1329,5/5/2010,0.019135417
1330,5/6/2010,0.011979167
1331,5/7/2010,0.22278125
1332,5/8/2010,0.446822917
1333,5/9/2010,0.092489583
1334,5/10/2010,0.037645833
1335,5/11/2010,0.04146875
1336,5/12/2010,0.037635417
1337,5/13/2010,0.20184375
1338,5/14/2010,0.108125
1339,5/15/2010,0.13
1340,5/16/2010,0.06440625
1341,5/17/2010,0.252041667
1342,5/18/2010,0.213166667
1343,5/19/2010,0.048947917
1344,5/20/2010,0.065760417
1345,5/21/2010,0.029322917
1346,5/22/2010,0.021947917
1347,5/23/2010,0.02209375
1348,5/24/2010,0.01859375
1349,5/25/2010,0.038760417
1350,5/26/2010,0.019708333
1351,5/27/2010,0.014385417
1352,5/28/2010,0.01628125
1353,5/29/2010,0.032229167
1354,5/30/2010,0.096770833
1355,5/31/2010,0.027135417
1356,6/1/2010,0.05496875
1357,6/2/2010,0.015197917
1358,6/3/2010,0.011614583
1359,6/4/2010,0.010645833
1360,6/5/2010,0.009979167
1361,6/6/2010,0.009354167
1362,6/7/2010,0.009052083
1363,6/8/2010,0.008989583
1364,6/9/2010,0.00878125
1365,6/10/2010,0.0084375
1366,6/11/2010,0.008416667
1367,6/12/2010,0.009052083
1368,6/13/2010,0.008864583
1369,6/14/2010,0.008125
1370,6/15/2010,0.008572917
1371,6/16/2010,0.008822917
1372,6/17/2010,0.028791667
1373,6/18/2010,0.027322917
1374,6/19/2010,0.271447917
1375,6/20/2010,0.132104167
1376,6/21/2010,0.145854167
1377,6/22/2010,0.097395833
1378,6/23/2010,0.085072917
1379,6/24/2010,0.153072917
1380,6/25/2010,0.039208333
1381,6/26/2010,0.027229167
1382,6/27/2010,0.019208333
1383,6/28/2010,0.013875
1384,6/29/2010,0.01225
1385,6/30/2010,0.02384375
1386,7/1/2010,0.024666667
1387,7/2/2010,0.010864583
1388,7/3/2010,0.00965625
1389,7/4/2010,0.009052083
1390,7/5/2010,0.07603125
1391,7/6/2010,0.03925
1392,7/7/2010,0.044614583
1393,7/8/2010,0.010833333
1394,7/9/2010,0.009520833
1395,7/10/2010,0.016083333
1396,7/11/2010,0.014989583
1397,7/12/2010,0.011114583
1398,7/13/2010,0.012885417
1399,7/14/2010,0.039989583
1400,7/15/2010,0.0589375
1401,7/16/2010,0.267833333
1402,7/17/2010,0.152177083
1403,7/18/2010,0.067114583
1404,7/19/2010,0.325989583
1405,7/20/2010,0.371260417
1406,7/21/2010,0.164895833
1407,7/22/2010,0.140864583
1408,7/23/2010,0.091041667
1409,7/24/2010,0.048333333
1410,7/25/2010,0.03165625
1411,7/26/2010,0.026791667
1412,7/27/2010,0.0554375
1413,7/28/2010,0.040729167
1414,7/29/2010,0.038885417
1415,7/30/2010,0.025385417
1416,7/31/2010,0.017427083
1417,8/1/2010,0.013260417
1418,8/2/2010,0.01453125
1419,8/3/2010,0.0165
1420,8/4/2010,0.011916667
1421,8/5/2010,0.00975
1422,8/6/2010,0.009114583
1423,8/7/2010,0.008854167
1424,8/8/2010,0.015260417
1425,8/9/2010,0.01496875
1426,8/10/2010,0.081791667
1427,8/11/2010,0.1345
1428,8/12/2010,0.017447917
1429,8/13/2010,0.01203125
1430,8/14/2010,0.013447917
1431,8/15/2010,0.117364583
1432,8/16/2010,0.019489583
1433,8/17/2010,0.018489583
1434,8/18/2010,0.0106875
1435,8/19/2010,0.00921875
1436,8/20/2010,0.009708333
1437,8/21/2010,0.008635417
1438,8/22/2010,0.008791667
1439,8/23/2010,0.0105
1440,8/24/2010,0.008625
1441,8/25/2010,0.020052083
1442,8/26/2010,0.009052083
1443,8/27/2010,0.008260417
1444,8/28/2010,0.00825
1445,8/29/2010,0.008270833
1446,8/30/2010,0.206958333
1447,8/31/2010,0.050802083
1448,9/1/2010,0.022114583
1449,9/2/2010,0.013145833
1450,9/3/2010,0.009239583
1451,9/4/2010,0.00915625
1452,9/5/2010,0.013375
1453,9/6/2010,0.024375
1454,9/7/2010,0.211229167
1455,9/8/2010,0.04215625
1456,9/9/2010,0.015458333
1457,9/10/2010,0.014041667
1458,9/11/2010,0.061927083
1459,9/12/2010,0.06340625
1460,9/13/2010,0.019666667
1461,9/14/2010,0.0174375
1462,9/15/2010,0.06440625
1463,9/16/2010,0.021489583
1464,9/17/2010,0.016447917
1465,9/18/2010,0.011458333
1466,9/19/2010,0.010135417
1467,9/20/2010,0.011072917
1468,9/21/2010,0.0100625
1469,9/22/2010,0.008854167
1470,9/23/2010,0.01525
1471,9/24/2010,0.1400625
1472,9/25/2010,0.044770833
1473,9/26/2010,0.012479167
1474,9/27/2010,0.0105625
1475,9/28/2010,0.014916667
1476,9/29/2010,0.009645833
1477,9/30/2010,0.009239583
1478,10/1/2010,0.032302083
1479,10/2/2010,0.01
1480,10/3/2010,0.019229167
1481,10/4/2010,0.027322917
1482,10/5/2010,0.015145833
1483,10/6/2010,0.009083333
1484,10/7/2010,0.025333333
1485,10/8/2010,0.040135417
1486,10/9/2010,0.00934375
1487,10/10/2010,0.008479167
1488,10/11/2010,0.008145833
1489,10/12/2010,0.020427083
1490,10/13/2010,0.008510417
1491,10/14/2010,0.008208333
1492,10/15/2010,0.008583333
1493,10/16/2010,0.008958333
1494,10/17/2010,0.009010417
1495,10/18/2010,0.009083333
1496,10/19/2010,0.00940625
1497,10/20/2010,0.0095
1498,10/21/2010,0.0095625
1499,10/22/2010,0.00984375
1500,10/23/2010,0.00925
1501,10/24/2010,0.009479167
1502,10/25/2010,0.009895833
1503,10/26/2010,0.008979167
1504,10/27/2010,0.009010417
1505,10/28/2010,0.042604167
1506,10/29/2010,0.009729167
1507,10/30/2010,0.018802083
1508,10/31/2010,0.008947917
1509,11/1/2010,0.00884375
1510,11/2/2010,0.009
1511,11/3/2010,0.009802083
1512,11/4/2010,0.015145833
1513,11/5/2010,0.05790625
1514,11/6/2010,0.06421875
1515,11/7/2010,0.022510417
1516,11/8/2010,0.05240625
1517,11/9/2010,0.037177083
1518,11/10/2010,0.016489583
1519,11/11/2010,0.103416667
1520,11/12/2010,0.070802083
1521,11/13/2010,0.0208125
1522,11/14/2010,0.010229167
1523,11/15/2010,0.00896875
1524,11/16/2010,0.008427083
1525,11/17/2010,0.008010417
1526,11/18/2010,0.00834375
1527,11/19/2010,0.008802083
1528,11/20/2010,0.009
1529,1/11/2011,0.010145455
1530,1/12/2011,0.011229167
1531,1/13/2011,0.056364583
1532,1/14/2011,0.015510417
1533,1/15/2011,0.010052083
1534,1/16/2011,0.009125
1535,1/17/2011,0.009041667
1536,1/18/2011,0.009208333
1537,1/19/2011,0.008666667
1538,1/20/2011,0.008322917
1539,1/21/2011,0.008947917
1540,1/22/2011,0.008197917
1541,1/23/2011,0.012583333
1542,1/24/2011,0.0081875
1543,1/25/2011,0.008
1544,1/26/2011,0.0081875
1545,1/27/2011,0.008239583
1546,1/28/2011,0.00859375
1547,1/29/2011,0.00871875
1548,1/30/2011,0.01328125
1549,1/31/2011,0.008885417
1550,2/1/2011,0.008927083
1551,2/2/2011,0.008729167
1552,2/3/2011,0.008958333
1553,2/4/2011,0.008864583
1554,2/5/2011,0.0174375
1555,2/6/2011,0.01590625
1556,2/7/2011,0.056322917
1557,2/8/2011,0.012520833
1558,2/9/2011,0.00846875
1559,2/10/2011,0.008822917
1560,2/11/2011,0.01271875
1561,2/12/2011,0.00959375
1562,2/13/2011,0.009697917
1563,2/14/2011,0.023604167
1564,2/15/2011,0.009479167
1565,2/16/2011,0.011520833
1566,2/17/2011,0.009416667
1567,2/18/2011,0.011927083
1568,2/19/2011,0.028322917
1569,2/20/2011,0.017479167
1570,2/21/2011,0.159114583
1571,2/22/2011,0.008989583
1572,2/23/2011,0.00921875
1573,2/24/2011,0.010104167
1574,2/25/2011,0.010625
1575,2/26/2011,0.011114583
1576,2/27/2011,0.012104167
1577,2/28/2011,0.012854167
1578,3/1/2011,0.013270833
1579,3/2/2011,0.013864583
1580,3/3/2011,0.014947917
1581,3/4/2011,0.014385417
1582,3/5/2011,0.012854167
1583,3/6/2011,0.015885417
1584,3/7/2011,0.0138125
1585,3/8/2011,0.014354167
1586,3/9/2011,0.01753125
1587,3/10/2011,0.0174375
1588,3/11/2011,0.016927083
1589,3/12/2011,0.019291667
1590,3/13/2011,0.019625
1591,3/14/2011,0.0176875
1592,3/15/2011,0.0173125
1593,3/16/2011,0.018291667
1594,3/17/2011,0.020416667
1595,3/18/2011,0.021177083
1596,3/19/2011,0.017197917
1597,3/20/2011,0.028520833
1598,3/21/2011,0.014322917
1599,3/22/2011,0.011427083
1600,3/23/2011,0.010322917
1601,3/24/2011,0.01759375
1602,3/25/2011,0.019375
1603,3/26/2011,0.020572917
1604,3/27/2011,0.02175
1605,3/28/2011,0.022864583
1606,3/29/2011,0.021760417
1607,3/30/2011,0.022645833
1608,3/31/2011,0.025395833
1609,4/1/2011,0.02615625
1610,4/2/2011,0.022958333
1611,4/3/2011,0.0229375
1612,4/4/2011,0.02234375
1613,4/5/2011,0.019010417
1614,4/6/2011,0.01790625
1615,4/7/2011,0.024239583
1616,4/8/2011,0.01634375
1617,4/9/2011,0.023697917
1618,4/10/2011,0.0265
1619,4/11/2011,0.026052083
1620,4/12/2011,0.032083333
1621,4/13/2011,0.011052083
1622,4/14/2011,0.022083333
1623,4/15/2011,0.050729167
1624,4/16/2011,0.013104167
1625,4/17/2011,0.017729167
1626,4/18/2011,0.021354167
1627,4/19/2011,0.022395833
1628,4/20/2011,0.021291667
1629,4/21/2011,0.022479167
1630,4/22/2011,0.02421875
1631,4/23/2011,0.023864583
1632,4/24/2011,0.025302083
1633,4/25/2011,0.021208333
1634,4/26/2011,0.051572917
1635,4/27/2011,0.203583333
1636,4/28/2011,0.010760417
1637,4/29/2011,0.011208333
1638,4/30/2011,0.012333333
1639,5/1/2011,0.318114583
1640,5/2/2011,0.07425
1641,5/3/2011,0.01303125
1642,5/4/2011,0.00840625
1643,5/5/2011,0.008760417
1644,5/6/2011,0.009239583
1645,5/7/2011,0.010489583
1646,5/8/2011,0.01128125
1647,5/9/2011,0.012114583
1648,5/10/2011,0.011020833
1649,5/11/2011,0.011729167
1650,5/12/2011,0.013291667
1651,5/13/2011,0.011291667
1652,5/14/2011,0.01153125
1653,5/15/2011,0.010802083
1654,5/16/2011,0.018802083
1655,5/17/2011,0.082520833
1656,5/18/2011,0.009145833
1657,5/19/2011,0.08621875
1658,5/20/2011,0.277229167
1659,5/21/2011,0.0355
1660,5/22/2011,0.009385417
1661,5/23/2011,0.011145833
1662,5/24/2011,0.008697917
1663,5/25/2011,0.008541667
1664,5/26/2011,0.008947917
1665,5/27/2011,0.009197917
1666,5/28/2011,0.009489583
1667,5/29/2011,0.00990625
1668,5/30/2011,0.01009375
1669,5/31/2011,0.012947917
1670,6/1/2011,0.015583333
1671,6/2/2011,0.008927083
1672,6/3/2011,0.009479167
1673,6/4/2011,0.104729167
1674,6/5/2011,0.01809375
1675,6/6/2011,0.01553125
1676,6/7/2011,0.013083333
1677,6/8/2011,0.00925
1678,6/9/2011,0.008052083
1679,6/10/2011,0.00815625
1680,6/11/2011,0.008270833
1681,6/12/2011,0.0080625
1682,6/13/2011,0.008614583
1683,6/14/2011,0.008354167
1684,6/15/2011,0.008197917
1685,6/16/2011,0.037010417
1686,6/17/2011,0.008760417
1687,6/18/2011,0.009322917
1688,6/19/2011,0.1069375
1689,6/20/2011,0.052791667
1690,6/21/2011,0.107635417
1691,6/22/2011,0.010052083
1692,6/23/2011,0.00834375
1693,6/24/2011,0.00803125
1694,6/25/2011,0.008125
1695,6/26/2011,0.00984375
1696,6/27/2011,0.034322917
1697,6/28/2011,0.01015625
1698,6/29/2011,0.008260417
1699,6/30/2011,0.010229167
1700,7/1/2011,0.011354167
1701,7/2/2011,0.033885417
1702,7/3/2011,0.02596875
1703,7/4/2011,0.010760417
1704,7/5/2011,0.00853125
1705,7/6/2011,0.008739583
1706,7/7/2011,0.066520833
1707,7/8/2011,0.077885417
1708,7/9/2011,0.0110625
1709,7/10/2011,0.00909375
1710,7/11/2011,0.012822917
1711,7/12/2011,0.07928125
1712,7/13/2011,0.064458333
1713,7/14/2011,0.08709375
1714,7/15/2011,0.015354167
1715,7/16/2011,0.010260417
1716,7/17/2011,0.03246875
1717,7/18/2011,0.039260417
1718,7/19/2011,0.043395833
1719,7/20/2011,0.010663158
1720,7/21/2011,0.012177083
1721,7/22/2011,0.035604167
1722,7/23/2011,0.040885417
1723,7/24/2011,0.01403125
1724,7/25/2011,0.01
1725,7/26/2011,0.011520833
1726,7/27/2011,0.064447917
1727,7/28/2011,0.02084375
1728,7/29/2011,0.03153125
1729,7/30/2011,0.022947917
1730,7/31/2011,0.009927083
1731,8/1/2011,0.0095625
1732,8/2/2011,0.1350625
1733,8/3/2011,0.378739583
1734,8/4/2011,0.020645833
1735,8/5/2011,0.011239583
1736,8/6/2011,0.008416667
1737,8/7/2011,0.023510417
1738,8/8/2011,0.009895833
1739,8/9/2011,0.009552083
1740,8/10/2011,0.031229167
1741,8/11/2011,0.010354167
1742,8/12/2011,0.011458333
1743,8/13/2011,0.009760417
1744,8/14/2011,0.010875
1745,8/15/2011,0.013291667
1746,8/16/2011,0.010520833
1747,8/17/2011,0.012229167
1748,8/18/2011,0.010395833
1749,8/19/2011,0.036416667
1750,8/20/2011,0.009677083
1751,8/21/2011,0.091854167
1752,8/22/2011,1.146864583
1753,8/23/2011,0.4241875
1754,8/24/2011,0.325791667
1755,8/25/2011,0.099427083
1756,8/26/2011,0.040354167
1757,8/27/2011,0.027916667
1758,8/28/2011,0.02221875
1759,8/29/2011,0.017625
1760,8/30/2011,0.019552083
1761,8/31/2011,0.013770833
1762,9/1/2011,0.013072917
1763,9/2/2011,0.011510417
1764,9/3/2011,0.017489583
1765,9/4/2011,0.011333333
1766,9/5/2011,0.01025
1767,9/6/2011,0.017739583
1768,9/7/2011,0.009270833
1769,9/8/2011,0.02684375
1770,9/9/2011,0.010697917
1771,9/10/2011,0.00878125
1772,9/11/2011,0.017895833
1773,9/12/2011,0.008354167
1774,9/13/2011,0.3128125
1775,9/14/2011,0.063708333
1776,9/15/2011,0.01615625
1777,9/16/2011,0.011145833
1778,9/17/2011,0.016229167
1779,9/18/2011,0.019760417
1780,9/19/2011,0.1436875
1781,9/20/2011,0.032114583
1782,9/21/2011,0.012260417
1783,9/22/2011,0.111458333
1784,9/23/2011,0.010583333
1785,9/24/2011,0.0139375
1786,9/25/2011,0.027395833
1787,9/26/2011,0.0106875
1788,9/27/2011,0.015
1789,9/28/2011,0.016072917
1790,9/29/2011,0.018114583
1791,9/30/2011,0.02053125
1792,10/1/2011,0.019020833
1793,10/2/2011,0.02378125
1794,10/3/2011,0.022385417
1795,10/4/2011,0.018427083
1796,10/5/2011,0.019197917
1797,10/6/2011,0.023354167
1798,10/7/2011,0.0249375
1799,10/8/2011,0.153625
1800,10/9/2011,0.0118125
1801,10/10/2011,0.018083333
1802,10/11/2011,0.02009375
1803,10/12/2011,0.021677083
1804,10/13/2011,0.016666667
1805,10/14/2011,0.020541667
1806,10/15/2011,0.022916667
1807,10/16/2011,0.023927083
1808,10/17/2011,0.024989583
1809,10/18/2011,0.033125
1810,10/19/2011,0.022875
1811,10/20/2011,0.03034375
1812,10/21/2011,0.023875
1813,10/22/2011,0.027864583
1814,10/23/2011,0.03090625
1815,10/24/2011,0.030291667
1816,10/25/2011,0.030302083
1817,10/26/2011,0.030208333
1818,10/27/2011,0.030760417
1819,10/28/2011,0.028802083
1820,10/29/2011,0.025479167
1821,10/30/2011,0.033875
1822,10/31/2011,0.020947917
1823,11/1/2011,0.018645833
1824,11/2/2011,0.0219375
1825,11/3/2011,0.023302083
1826,11/4/2011,0.01378125
1827,11/5/2011,0.021760417
1828,11/6/2011,0.026010417
1829,11/7/2011,0.027541667
1830,11/8/2011,0.026458333
1831,11/9/2011,0.023989583
1832,11/10/2011,0.01640625
1833,11/11/2011,0.020708333
1834,11/12/2011,0.027739583
1835,11/13/2011,0.018989583
